
Timestamp,Radiator,Room
    2025-02-23 14:15:23,2,16
    2025-02-23 14:15:38,2,16
    2025-02-23 14:15:53,2,16
    2025-02-23 14:16:08,2,16
    2025-02-23 14:16:23,2,16
    2025-02-23 14:16:38,2,16
    2025-02-23 14:16:53,2,16
    2025-02-23 14:17:08,2,16
    2025-02-23 14:17:23,3,16
    2025-02-23 14:17:38,3,16
    2025-02-23 14:17:53,3,16
    2025-02-23 14:18:08,3,16
    2025-02-23 14:18:23,3,16
    2025-02-23 14:18:38,4,16
    2025-02-23 14:18:53,4,15
    2025-02-23 14:19:08,4,15
    2025-02-23 14:19:23,4,15
    2025-02-23 14:19:38,4,15
    2025-02-23 14:19:53,4,15
    2025-02-23 14:20:08,4,15
    2025-02-23 14:20:23,5,15
    2025-02-23 14:20:38,5,15
    2025-02-23 14:20:53,5,15
    2025-02-23 14:21:08,5,15
    2025-02-23 14:21:23,5,15
    2025-02-23 14:21:38,5,15
    2025-02-23 14:21:53,5,15
    2025-02-23 14:22:08,5,15
    2025-02-23 14:22:23,5,15
    2025-02-23 14:22:38,5,15
    2025-02-23 14:22:53,5,15
    2025-02-23 14:23:08,5,15
    2025-02-23 14:23:23,5,15
    2025-02-23 14:23:38,4,15
    2025-02-23 14:23:53,4,15
    2025-02-23 14:24:08,4,15
    2025-02-23 14:24:23,4,15
    2025-02-23 14:24:38,4,15
    2025-02-23 14:24:53,4,15
    2025-02-23 14:25:08,4,15
    2025-02-23 14:25:23,4,15
    2025-02-23 14:25:38,4,15
    2025-02-23 14:25:53,4,15
    2025-02-23 14:26:08,4,15
    2025-02-23 14:26:23,4,15
    2025-02-23 14:26:38,4,15
    2025-02-23 14:26:53,4,15
    2025-02-23 14:27:08,4,15
    2025-02-23 14:27:23,4,15
    2025-02-23 14:27:38,3,15
    2025-02-23 14:27:53,3,15
    2025-02-23 14:28:08,3,15
    2025-02-23 14:28:23,3,15
    2025-02-23 14:28:38,3,16
    2025-02-23 14:28:53,3,15
    2025-02-23 14:29:08,3,16
    2025-02-23 14:29:23,3,16
    2025-02-23 14:29:38,3,16
    2025-02-23 14:29:53,3,16
    2025-02-23 14:30:08,3,16
    2025-02-23 14:30:23,3,16
    2025-02-23 14:30:38,3,16
    2025-02-23 14:30:53,3,16
    2025-02-23 14:31:08,3,16
    2025-02-23 14:31:23,3,16
    2025-02-23 14:31:38,4,16
    2025-02-23 14:31:53,4,16
    2025-02-23 14:32:08,4,16
    2025-02-23 14:32:23,4,16
    2025-02-23 14:32:38,4,16
    2025-02-23 14:32:53,4,16
    2025-02-23 14:33:08,4,16
    2025-02-23 14:33:23,4,16
    2025-02-23 14:33:38,4,16
    2025-02-23 14:33:53,4,16
    2025-02-23 14:34:08,4,16
    2025-02-23 14:34:23,4,16
    2025-02-23 14:34:38,4,16
    2025-02-23 14:34:53,4,16
    2025-02-23 14:35:08,4,16
    2025-02-23 14:35:24,4,16
    2025-02-23 14:35:39,4,16
    2025-02-23 14:35:54,4,16
    2025-02-23 14:36:09,4,16
    2025-02-23 14:36:24,4,16
    2025-02-23 14:36:39,4,16
    2025-02-23 14:36:54,4,16
    2025-02-23 14:37:09,4,16
    2025-02-23 14:37:24,4,16
    2025-02-23 14:37:39,4,16
    2025-02-23 14:37:54,4,16
    2025-02-23 14:38:09,5,16
    2025-02-23 14:38:24,5,16
    2025-02-23 14:38:39,5,16
    2025-02-23 14:38:54,5,16
    2025-02-23 14:39:09,5,16
    2025-02-23 14:39:24,5,16
    2025-02-23 14:39:39,5,16
    2025-02-23 14:39:54,5,16
    2025-02-23 14:40:09,5,16
    2025-02-23 14:40:24,5,16
    2025-02-23 14:40:39,5,16
    2025-02-23 14:40:54,5,16
    2025-02-23 14:41:09,5,16
    2025-02-23 14:41:24,5,16
    2025-02-23 14:41:39,5,16
    2025-02-23 14:41:54,5,16
    2025-02-23 14:42:09,4,16
    2025-02-23 14:42:24,4,16
    2025-02-23 14:42:39,4,16
    2025-02-23 14:42:54,4,16
    2025-02-23 14:43:09,4,16
    2025-02-23 14:43:24,4,16
    2025-02-23 14:43:39,4,16
    2025-02-23 14:43:54,4,16
    2025-02-23 14:44:09,4,16
    2025-02-23 14:44:24,4,16
    2025-02-23 14:44:39,4,16
    2025-02-23 14:44:54,5,16
    2025-02-23 14:45:09,5,16
    2025-02-23 14:45:24,5,16
    2025-02-23 14:45:39,5,16
    2025-02-23 14:45:54,5,16
    2025-02-23 14:46:09,5,16
    2025-02-23 14:46:24,5,16
    2025-02-23 14:46:39,5,16
    2025-02-23 14:46:54,5,16
    2025-02-23 14:47:09,5,16
    2025-02-23 14:47:24,5,16
    2025-02-23 14:47:39,5,16
    2025-02-23 14:47:54,5,16
    2025-02-23 14:48:09,5,16
    2025-02-23 14:48:24,5,16
    2025-02-23 14:48:39,5,16
    2025-02-23 14:48:54,5,16
    2025-02-23 14:49:09,5,17
    2025-02-23 14:49:24,5,17
    2025-02-23 14:49:39,5,17
    2025-02-23 14:49:54,5,17
    2025-02-23 14:50:09,5,17
    2025-02-23 14:50:24,5,17
    2025-02-23 14:50:39,5,17
    2025-02-23 14:50:54,5,17
    2025-02-23 14:51:09,5,17
    2025-02-23 14:51:24,5,17
    2025-02-23 14:51:39,5,17
    2025-02-23 14:51:54,5,17
    2025-02-23 14:52:09,5,17
    2025-02-23 14:52:24,5,17
    2025-02-23 14:52:39,5,17
    2025-02-23 14:52:54,5,17
    2025-02-23 14:53:09,5,17
    2025-02-23 14:53:24,5,17
    2025-02-23 14:53:39,5,17
    2025-02-23 14:53:54,5,17
    2025-02-23 14:54:09,5,17
    2025-02-23 14:54:24,5,17
    2025-02-23 14:54:39,5,17
    2025-02-23 14:54:54,5,17
    2025-02-23 14:55:09,5,17
    2025-02-23 14:55:24,5,17
    2025-02-23 14:55:39,5,17
    2025-02-23 14:55:54,5,17
    2025-02-23 14:56:09,5,17
    2025-02-23 14:56:24,5,17
    2025-02-23 14:56:39,5,17
    2025-02-23 14:56:54,5,17
    2025-02-23 14:57:09,5,17
    2025-02-23 14:57:24,5,17
    2025-02-23 14:57:39,5,17
    2025-02-23 14:57:54,5,17
    2025-02-23 14:58:09,5,17
    2025-02-23 14:58:24,5,17
    2025-02-23 14:58:39,5,17
    2025-02-23 14:58:54,5,17
    2025-02-23 14:59:09,5,17
    2025-02-23 14:59:24,5,17
    2025-02-23 14:59:39,5,17
    2025-02-23 14:59:54,5,17
    2025-02-23 15:00:09,5,17
    2025-02-23 15:00:24,5,17
    2025-02-23 15:00:39,5,17
    2025-02-23 15:00:54,5,17
    2025-02-23 15:01:09,5,17
    2025-02-23 15:01:24,5,17
    2025-02-23 15:01:39,5,17
    2025-02-23 15:01:54,5,17
    2025-02-23 15:02:09,5,17
    2025-02-23 15:02:25,5,17
    2025-02-23 15:02:40,5,17
    2025-02-23 15:02:55,5,17
    2025-02-23 15:03:10,5,17
    2025-02-23 15:03:25,5,17
    2025-02-23 15:03:40,5,17
    2025-02-23 15:03:55,5,17
    2025-02-23 15:04:10,5,17
    2025-02-23 15:04:25,5,17
    2025-02-23 15:04:40,5,17
    2025-02-23 15:04:55,5,17
    2025-02-23 15:05:10,5,17
    2025-02-23 15:05:25,5,17
    2025-02-23 15:05:40,6,17
    2025-02-23 15:05:55,6,17
    2025-02-23 15:06:10,6,17
    2025-02-23 15:06:25,6,17
    2025-02-23 15:06:40,6,17
    2025-02-23 15:06:55,6,17
    2025-02-23 15:07:10,6,17
    2025-02-23 15:07:25,6,17
    2025-02-23 15:07:40,6,17
    2025-02-23 15:07:55,6,17
    2025-02-23 15:08:10,6,17
    2025-02-23 15:08:25,6,17
    2025-02-23 15:08:40,6,17
    2025-02-23 15:08:55,6,17
    2025-02-23 15:09:10,6,17
    2025-02-23 15:09:25,6,17
    2025-02-23 15:09:40,6,17
    2025-02-23 15:09:55,6,17
    2025-02-23 15:10:10,6,17
    2025-02-23 15:10:25,6,17
    2025-02-23 15:10:40,6,17
    2025-02-23 15:10:55,6,17
    2025-02-23 15:11:10,6,17
    2025-02-23 15:11:25,6,17
    2025-02-23 15:11:40,6,17
    2025-02-23 15:11:55,6,17
    2025-02-23 15:12:10,6,17
    2025-02-23 15:12:25,6,17
    2025-02-23 15:12:40,6,17
    2025-02-23 15:12:55,6,17
    2025-02-23 15:13:10,6,17
    2025-02-23 15:13:25,6,17
    2025-02-23 15:13:40,6,17
    2025-02-23 15:13:55,6,17
    2025-02-23 15:14:10,6,17
    2025-02-23 15:14:25,6,17
    2025-02-23 15:14:40,6,17
    2025-02-23 15:14:55,6,17
    2025-02-23 15:15:10,6,17
    2025-02-23 15:15:25,6,17
    2025-02-23 15:15:40,6,17
    2025-02-23 15:15:55,6,17
    2025-02-23 15:16:10,6,17
    2025-02-23 15:16:25,6,17
    2025-02-23 15:16:40,6,17
    2025-02-23 15:16:55,6,17
    2025-02-23 15:17:10,6,17
    2025-02-23 15:17:25,6,17
    2025-02-23 15:17:40,6,17
    2025-02-23 15:17:55,6,17
    2025-02-23 15:18:10,6,17
    2025-02-23 15:18:25,6,17
    2025-02-23 15:18:40,6,17
    2025-02-23 15:18:55,6,17
    2025-02-23 15:19:10,6,17
    2025-02-23 15:19:25,6,17
    2025-02-23 15:19:40,6,17
    2025-02-23 15:19:55,6,17
    2025-02-23 15:20:10,6,17
    2025-02-23 15:20:25,6,17
    2025-02-23 15:20:40,6,17
    2025-02-23 15:20:55,6,17
    2025-02-23 15:21:10,6,17
    2025-02-23 15:21:25,6,17
    2025-02-23 15:21:40,6,17
    2025-02-23 15:21:55,6,17
    2025-02-23 15:22:10,6,17
    2025-02-23 15:22:25,6,17
    2025-02-23 15:22:40,6,17
    2025-02-23 15:22:55,6,17
    2025-02-23 15:23:10,6,17
    2025-02-23 15:23:25,6,17
    2025-02-23 15:23:40,6,17
    2025-02-23 15:23:55,6,17
    2025-02-23 15:24:10,6,17
    2025-02-23 15:24:25,6,17
    2025-02-23 15:24:40,6,17
    2025-02-23 15:24:55,6,17
    2025-02-23 15:25:10,6,17
    2025-02-23 15:25:25,6,17
    2025-02-23 15:25:40,6,17
    2025-02-23 15:25:55,6,17
    2025-02-23 15:26:10,6,17
    2025-02-23 15:26:25,6,17
    2025-02-23 15:26:40,6,17
    2025-02-23 15:26:55,6,17
    2025-02-23 15:27:10,6,17
    2025-02-23 15:27:25,6,17
    2025-02-23 15:27:40,6,17
    2025-02-23 15:27:55,6,17
    2025-02-23 15:28:10,6,17
    2025-02-23 15:28:25,6,17
    2025-02-23 15:28:40,6,17
    2025-02-23 15:28:55,6,17
    2025-02-23 15:29:10,6,17
    2025-02-23 15:29:25,6,17
    2025-02-23 15:29:40,6,17
    2025-02-23 15:29:55,6,17
    2025-02-23 15:30:10,6,17
    2025-02-23 15:30:25,6,17
    2025-02-23 15:30:40,6,17
    2025-02-23 15:30:55,6,17
    2025-02-23 15:31:10,6,17
    2025-02-23 15:31:25,6,17
    2025-02-23 15:31:40,6,17
    2025-02-23 15:31:55,6,17
    2025-02-23 15:32:10,6,17
    2025-02-23 15:32:26,6,17
    2025-02-23 15:32:41,6,17
    2025-02-23 15:32:56,6,17
    2025-02-23 15:33:11,6,17
    2025-02-23 15:33:26,6,17
    2025-02-23 15:33:41,6,17
    2025-02-23 15:33:56,6,17
    2025-02-23 15:34:11,6,17
    2025-02-23 15:34:26,6,17
    2025-02-23 15:34:41,6,17
    2025-02-23 15:34:56,6,17
    2025-02-23 15:35:11,6,17
    2025-02-23 15:35:26,6,17
    2025-02-23 15:35:41,6,17
    2025-02-23 15:35:56,6,17
    2025-02-23 15:36:11,6,17
    2025-02-23 15:36:26,6,17
    2025-02-23 15:36:41,6,17
    2025-02-23 15:36:56,6,17
    2025-02-23 15:37:11,6,17
    2025-02-23 15:37:26,6,17
    2025-02-23 15:37:41,6,17
    2025-02-23 15:37:56,6,17
    2025-02-23 15:38:11,6,17
    2025-02-23 15:38:26,6,17
    2025-02-23 15:38:41,6,17
    2025-02-23 15:38:56,6,17
    2025-02-23 15:39:11,6,17
    2025-02-23 15:39:26,6,17
    2025-02-23 15:39:41,6,17
    2025-02-23 15:39:56,6,17
    2025-02-23 15:40:11,6,17
    2025-02-23 15:40:26,6,17
    2025-02-23 15:40:41,6,17
    2025-02-23 15:40:56,6,17
    2025-02-23 15:41:11,6,17
    2025-02-23 15:41:26,6,17
    2025-02-23 15:41:41,6,17
    2025-02-23 15:41:56,6,17
    2025-02-23 15:42:11,6,17
    2025-02-23 15:42:26,6,17
    2025-02-23 15:42:41,6,17
    2025-02-23 15:42:56,6,17
    2025-02-23 15:43:11,6,17
    2025-02-23 15:43:26,6,17
    2025-02-23 15:43:41,6,17
    2025-02-23 15:43:56,6,17
    2025-02-23 15:44:11,6,17
    2025-02-23 15:44:26,6,17
    2025-02-23 15:44:41,6,17
    2025-02-23 15:44:56,6,17
    2025-02-23 15:45:11,6,17
    2025-02-23 15:45:26,6,17
    2025-02-23 15:45:41,6,17
    2025-02-23 15:45:56,6,17
    2025-02-23 15:46:11,6,17
    2025-02-23 15:46:26,6,17
    2025-02-23 15:46:41,6,17
    2025-02-23 15:46:56,6,17
    2025-02-23 15:47:11,6,17
    2025-02-23 15:47:26,6,17
    2025-02-23 15:47:41,6,17
    2025-02-23 15:47:56,6,17
    2025-02-23 15:48:11,6,17
    2025-02-23 15:48:26,6,17
    2025-02-23 15:48:41,6,17
    2025-02-23 15:48:56,6,17
    2025-02-23 15:49:11,6,17
    2025-02-23 15:49:26,6,17
    2025-02-23 15:49:41,6,17
    2025-02-23 15:49:56,6,17
    2025-02-23 15:50:11,6,17
    2025-02-23 15:50:26,6,17
    2025-02-23 15:50:41,6,17
    2025-02-23 15:50:56,6,17
    2025-02-23 15:51:11,6,17
    2025-02-23 15:51:26,6,17
    2025-02-23 15:51:41,6,17
    2025-02-23 15:51:56,7,17
    2025-02-23 15:52:11,7,17
    2025-02-23 15:52:26,7,17
    2025-02-23 15:52:41,7,17
    2025-02-23 15:52:56,6,17
    2025-02-23 15:53:11,6,17
    2025-02-23 15:53:26,6,17
    2025-02-23 15:53:41,6,17
    2025-02-23 15:53:56,6,17
    2025-02-23 15:54:11,6,17
    2025-02-23 15:54:26,6,17
    2025-02-23 15:54:41,6,17
    2025-02-23 15:54:56,6,17
    2025-02-23 15:55:11,6,17
    2025-02-23 15:55:26,6,17
    2025-02-23 15:55:41,6,17
    2025-02-23 15:55:56,6,17
    2025-02-23 15:56:11,6,17
    2025-02-23 15:56:26,6,17
    2025-02-23 15:56:41,6,17
    2025-02-23 15:56:56,6,17
    2025-02-23 15:57:11,6,17
    2025-02-23 15:57:26,6,17
    2025-02-23 15:57:41,6,17
    2025-02-23 15:57:56,6,17
    2025-02-23 15:58:11,6,17
    2025-02-23 15:58:26,6,17
    2025-02-23 15:58:41,6,17
    2025-02-23 15:58:56,6,17
    2025-02-23 15:59:11,6,17
    2025-02-23 15:59:26,6,17
    2025-02-23 15:59:41,6,17
    2025-02-23 15:59:56,6,17
    2025-02-23 16:00:11,6,17
    2025-02-23 16:00:26,6,17
    2025-02-23 16:00:41,6,17
    2025-02-23 16:00:56,6,17
    2025-02-23 16:01:11,6,17
    2025-02-23 16:01:26,6,17
    2025-02-23 16:01:41,6,17
    2025-02-23 16:01:56,6,17
    2025-02-23 16:02:12,6,17
    2025-02-23 16:02:27,6,17
    2025-02-23 16:02:42,6,17
    2025-02-23 16:02:57,6,17
    2025-02-23 16:03:12,6,17
    2025-02-23 16:03:27,6,17
    2025-02-23 16:03:42,6,17
    2025-02-23 16:03:57,6,17
    2025-02-23 16:04:12,6,17
    2025-02-23 16:04:27,6,17
    2025-02-23 16:04:42,6,17
    2025-02-23 16:04:57,6,17
    2025-02-23 16:05:12,6,17
    2025-02-23 16:05:27,6,17
    2025-02-23 16:05:42,6,17
    2025-02-23 16:05:57,6,17
    2025-02-23 16:06:12,6,17
    2025-02-23 16:06:27,6,17
    2025-02-23 16:06:42,6,17
    2025-02-23 16:06:57,6,17
    2025-02-23 16:07:12,6,17
    2025-02-23 16:07:27,6,17
    2025-02-23 16:07:42,6,17
    2025-02-23 16:07:57,6,17
    2025-02-23 16:08:12,6,17
    2025-02-23 16:08:27,6,17
    2025-02-23 16:08:42,6,17
    2025-02-23 16:08:57,6,17
    2025-02-23 16:09:12,6,17
    2025-02-23 16:09:27,6,17
    2025-02-23 16:09:42,6,17
    2025-02-23 16:09:57,6,17
    2025-02-23 16:10:12,6,17
    2025-02-23 16:10:27,6,17
    2025-02-23 16:10:42,6,17
    2025-02-23 16:10:57,6,17
    2025-02-23 16:11:12,6,17
    2025-02-23 16:11:27,6,17
    2025-02-23 16:11:42,6,17
    2025-02-23 16:11:57,6,17
    2025-02-23 16:12:12,6,17
    2025-02-23 16:12:27,6,17
    2025-02-23 16:12:42,6,17
    2025-02-23 16:12:57,6,17
    2025-02-23 16:13:12,6,17
    2025-02-23 16:13:27,6,17
    2025-02-23 16:13:42,6,17
    2025-02-23 16:13:57,6,17
    2025-02-23 16:14:12,6,17
    2025-02-23 16:14:27,6,17
    2025-02-23 16:14:42,6,17
    2025-02-23 16:14:57,6,17
    2025-02-23 16:15:12,6,17
    2025-02-23 16:15:27,6,17
    2025-02-23 16:15:42,6,17
    2025-02-23 16:15:57,6,17
    2025-02-23 16:16:12,6,17
    2025-02-23 16:16:27,6,17
    2025-02-23 16:16:42,6,17
    2025-02-23 16:16:57,6,17
    2025-02-23 16:17:12,6,17
    2025-02-23 16:17:27,6,17
    2025-02-23 16:17:42,6,17
    2025-02-23 16:17:57,6,17
    2025-02-23 16:18:12,6,17
    2025-02-23 16:18:27,6,17
    2025-02-23 16:18:42,6,17
    2025-02-23 16:18:57,6,17
    2025-02-23 16:19:12,6,17
    2025-02-23 16:19:27,6,17
    2025-02-23 16:19:42,6,17
    2025-02-23 16:19:57,6,17
    2025-02-23 16:20:12,6,17
    2025-02-23 16:20:27,6,17
    2025-02-23 16:20:42,6,17
    2025-02-23 16:20:57,6,17
    2025-02-23 16:21:12,6,17
    2025-02-23 16:21:27,6,17
    2025-02-23 16:21:42,6,17
    2025-02-23 16:21:57,6,17
    2025-02-23 16:22:12,6,17
    2025-02-23 16:22:27,6,17
    2025-02-23 16:22:42,6,17
    2025-02-23 16:22:57,6,17
    2025-02-23 16:23:12,6,17
    2025-02-23 16:23:27,6,17
    2025-02-23 16:23:42,6,17
    2025-02-23 16:23:57,6,17
    2025-02-23 16:24:12,6,17
    2025-02-23 16:24:27,6,17
    2025-02-23 16:24:42,6,17
    2025-02-23 16:24:57,6,17
    2025-02-23 16:25:12,6,17
    2025-02-23 16:25:27,6,17
    2025-02-23 16:25:42,6,17
    2025-02-23 16:25:57,6,17
    2025-02-23 16:26:12,6,17
    2025-02-23 16:26:27,6,17
    2025-02-23 16:26:42,6,17
    2025-02-23 16:26:57,6,17
    2025-02-23 16:27:12,6,17
    2025-02-23 16:27:27,6,17
    2025-02-23 16:27:42,6,17
    2025-02-23 16:27:57,6,17
    2025-02-23 16:28:12,6,17
    2025-02-23 16:28:27,6,17
    2025-02-23 16:28:42,6,17
    2025-02-23 16:28:57,6,17
    2025-02-23 16:29:13,6,17
    2025-02-23 16:29:28,6,17
    2025-02-23 16:29:43,6,17
    2025-02-23 16:29:58,6,17
    2025-02-23 16:30:13,6,17
    2025-02-23 16:30:28,6,17
    2025-02-23 16:30:43,6,17
    2025-02-23 16:30:58,6,17
    2025-02-23 16:31:13,6,17
    2025-02-23 16:31:28,6,17
    2025-02-23 16:31:43,6,17
    2025-02-23 16:31:58,6,17
    2025-02-23 16:32:13,6,17
    2025-02-23 16:32:28,6,17
    2025-02-23 16:32:43,6,17
    2025-02-23 16:32:58,6,17
    2025-02-23 16:33:13,6,17
    2025-02-23 16:33:28,6,17
    2025-02-23 16:33:43,6,17
    2025-02-23 16:33:58,6,17
    2025-02-23 16:34:13,6,17
    2025-02-23 16:34:28,6,17
    2025-02-23 16:34:43,6,17
    2025-02-23 16:34:58,6,17
    2025-02-23 16:35:13,6,17
    2025-02-23 16:35:28,6,17
    2025-02-23 16:35:43,6,17
    2025-02-23 16:35:58,6,17
    2025-02-23 16:36:13,6,17
    2025-02-23 16:36:28,6,17
    2025-02-23 16:36:43,6,17
    2025-02-23 16:36:58,6,17
    2025-02-23 16:37:13,6,17
    2025-02-23 16:37:28,6,17
    2025-02-23 16:37:43,6,17
    2025-02-23 16:37:58,6,17
    2025-02-23 16:38:13,6,17
    2025-02-23 16:38:28,6,17
    2025-02-23 16:38:43,6,17
    2025-02-23 16:38:58,6,17
    2025-02-23 16:39:13,6,17
    2025-02-23 16:39:28,6,17
    2025-02-23 16:39:43,6,17
    2025-02-23 16:39:58,6,17
    2025-02-23 16:40:13,6,17
    2025-02-23 16:40:28,6,17
    2025-02-23 16:40:43,6,17
    2025-02-23 16:40:58,6,17
    2025-02-23 16:41:13,6,17
    2025-02-23 16:41:28,6,17
    2025-02-23 16:41:43,6,17
    2025-02-23 16:41:58,6,17
    2025-02-23 16:42:13,5,17
    2025-02-23 16:42:28,5,17
    2025-02-23 16:42:43,5,17
    2025-02-23 16:42:58,5,17
    2025-02-23 16:43:13,5,17
    2025-02-23 16:43:28,5,17
    2025-02-23 16:43:43,5,17
    2025-02-23 16:43:58,5,17
    2025-02-23 16:44:13,5,17
    2025-02-23 16:44:28,5,17
    2025-02-23 16:44:43,5,17
    2025-02-23 16:44:58,5,17
    2025-02-23 16:45:13,5,17
    2025-02-23 16:45:28,5,17
    2025-02-23 16:45:43,5,17
    2025-02-23 16:45:58,5,17
    2025-02-23 16:46:13,5,17
    2025-02-23 16:46:28,5,17
    2025-02-23 16:46:43,5,17
    2025-02-23 16:46:58,5,17
    2025-02-23 16:47:13,5,17
    2025-02-23 16:47:28,5,17
    2025-02-23 16:47:43,5,17
    2025-02-23 16:47:58,5,17
    2025-02-23 16:48:13,5,17
    2025-02-23 16:48:28,5,17
    2025-02-23 16:48:43,5,17
    2025-02-23 16:48:58,5,17
    2025-02-23 16:49:13,5,17
    2025-02-23 16:49:28,5,17
    2025-02-23 16:49:43,5,17
    2025-02-23 16:49:58,5,17
    2025-02-23 16:50:13,5,17
    2025-02-23 16:50:28,5,17
    2025-02-23 16:50:43,5,17
    2025-02-23 16:50:58,5,17
    2025-02-23 16:51:13,5,17
    2025-02-23 16:51:28,5,17
    2025-02-23 16:51:43,5,17
    2025-02-23 16:51:58,5,17
    2025-02-23 16:52:13,5,17
    2025-02-23 16:52:28,5,17
    2025-02-23 16:52:43,5,17
    2025-02-23 16:52:58,5,17
    2025-02-23 16:53:13,5,17
    2025-02-23 16:53:28,5,17
    2025-02-23 16:53:43,5,17
    2025-02-23 16:53:58,5,17
    2025-02-23 16:54:13,5,17
    2025-02-23 16:54:28,5,17
    2025-02-23 16:54:43,5,17
    2025-02-23 16:54:58,5,17
    2025-02-23 16:55:13,5,17
    2025-02-23 16:55:28,5,17
    2025-02-23 16:55:43,5,17
    2025-02-23 16:55:58,5,17
    2025-02-23 16:56:13,5,17
    2025-02-23 16:56:28,5,17
    2025-02-23 16:56:43,5,17
    2025-02-23 16:56:58,5,17
    2025-02-23 16:57:14,5,17
    2025-02-23 16:57:29,5,17
    2025-02-23 16:57:44,5,17
    2025-02-23 16:57:59,5,17
    2025-02-23 16:58:14,5,17
    2025-02-23 16:58:29,5,17
    2025-02-23 16:58:44,5,17
    2025-02-23 16:58:59,5,17
    2025-02-23 16:59:14,5,17
    2025-02-23 16:59:29,5,17
    2025-02-23 16:59:44,5,17
    2025-02-23 16:59:59,5,17
    2025-02-23 17:00:14,5,17
    2025-02-23 17:00:29,5,17
    2025-02-23 17:00:44,5,17
    2025-02-23 17:00:59,5,17
    2025-02-23 17:01:14,5,17
    2025-02-23 17:01:29,5,17
    2025-02-23 17:01:44,5,17
    2025-02-23 17:01:59,5,17
    2025-02-23 17:02:14,5,17
    2025-02-23 17:02:29,5,17
    2025-02-23 17:02:44,5,17
    2025-02-23 17:02:59,5,17
    2025-02-23 17:03:14,5,17
    2025-02-23 17:03:29,5,17
    2025-02-23 17:03:44,5,17
    2025-02-23 17:03:59,5,17
    2025-02-23 17:04:14,5,17
    2025-02-23 17:04:29,5,17
    2025-02-23 17:04:44,5,17
    2025-02-23 17:04:59,5,17
    2025-02-23 17:05:14,5,17
    2025-02-23 17:05:29,5,17
    2025-02-23 17:05:44,5,17
    2025-02-23 17:05:59,5,17
    2025-02-23 17:06:14,5,17
    2025-02-23 17:06:29,5,17
    2025-02-23 17:06:44,5,17
    2025-02-23 17:06:59,5,17
    2025-02-23 17:07:14,5,17
    2025-02-23 17:07:29,5,17
    2025-02-23 17:07:44,5,17
    2025-02-23 17:07:59,5,17
    2025-02-23 17:08:14,5,17
    2025-02-23 17:08:29,5,17
    2025-02-23 17:08:44,5,17
    2025-02-23 17:08:59,5,17
    2025-02-23 17:09:14,5,17
    2025-02-23 17:09:29,5,17
    2025-02-23 17:09:44,5,17
    2025-02-23 17:09:59,5,17
    2025-02-23 17:10:14,5,17
    2025-02-23 17:10:29,5,17
    2025-02-23 17:10:44,5,17
    2025-02-23 17:10:59,5,17
    2025-02-23 17:11:14,5,17
    2025-02-23 17:11:29,5,17
    2025-02-23 17:11:44,5,17
    2025-02-23 17:11:59,5,17
    2025-02-23 17:12:14,5,17
    2025-02-23 17:12:29,5,17
    2025-02-23 17:12:44,5,17
    2025-02-23 17:12:59,5,17
    2025-02-23 17:13:14,5,17
    2025-02-23 17:13:29,5,17
    2025-02-23 17:13:44,5,17
    2025-02-23 17:13:59,5,17
    2025-02-23 17:14:14,5,17
    2025-02-23 17:14:29,5,17
    2025-02-23 17:14:44,5,17
    2025-02-23 17:14:59,5,17
    2025-02-23 17:15:14,5,17
    2025-02-23 17:15:29,5,17
    2025-02-23 17:15:44,5,17
    2025-02-23 17:15:59,5,17
    2025-02-23 17:16:14,5,17
    2025-02-23 17:16:29,5,17
    2025-02-23 17:16:44,5,17
    2025-02-23 17:16:59,5,17
    2025-02-23 17:17:14,5,17
    2025-02-23 17:17:29,5,17
    2025-02-23 17:17:44,5,17
    2025-02-23 17:17:59,5,17
    2025-02-23 17:18:14,5,17
    2025-02-23 17:18:29,5,17
    2025-02-23 17:18:44,5,17
    2025-02-23 17:18:59,5,17
    2025-02-23 17:19:14,5,17
    2025-02-23 17:19:29,5,17
    2025-02-23 17:19:44,5,17
    2025-02-23 17:19:59,5,17
    2025-02-23 17:20:14,5,17
    2025-02-23 17:20:29,5,17
    2025-02-23 17:20:44,5,17
    2025-02-23 17:20:59,5,17
    2025-02-23 17:21:14,5,17
    2025-02-23 17:21:29,5,17
    2025-02-23 17:21:44,5,17
    2025-02-23 17:21:59,5,17
    2025-02-23 17:22:14,5,17
    2025-02-23 17:22:29,5,17
    2025-02-23 17:22:44,5,17
    2025-02-23 17:22:59,5,17
    2025-02-23 17:23:14,5,17
    2025-02-23 17:23:29,5,17
    2025-02-23 17:23:44,5,17
    2025-02-23 17:23:59,5,17
    2025-02-23 17:24:14,5,17
    2025-02-23 17:24:29,5,17
    2025-02-23 17:24:44,5,17
    2025-02-23 17:24:59,5,17
    2025-02-23 17:25:14,5,17
    2025-02-23 17:25:29,5,17
    2025-02-23 17:25:44,5,17
    2025-02-23 17:25:59,5,17
    2025-02-23 17:26:14,5,17
    2025-02-23 17:26:29,5,17
    2025-02-23 17:26:44,5,17
    2025-02-23 17:26:59,5,17
    2025-02-23 17:27:14,5,17
    2025-02-23 17:27:30,5,17
    2025-02-23 17:27:45,5,17
    2025-02-23 17:28:00,5,17
    2025-02-23 17:28:15,5,17
    2025-02-23 17:28:30,5,17
    2025-02-23 17:28:45,5,17
    2025-02-23 17:29:00,5,17
    2025-02-23 17:29:15,5,17
